listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
14971556,Lovely Flat with balcony in Nation (Paris),46365012,2015-10-12,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.85179,2.39931,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",60,3,1125,89,10,8,10,10,10,9,t
17217108,Petit 2 piÃ¨ces refait Ã  neuf Ã  deux pas du Canal,34248298,2015-05-26,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.8739,2.37061,Entire apartment,Entire place,2,1,"[""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed""]",60,3,1125,91,10,9,10,10,10,9,t
18086272,Nice and romantic flat (50m2) - Heart of Paris,120377959,2017-03-12,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84719,2.35266,Entire apartment,Entire place,2,1,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Paid parking on premises"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Wifi"", ""Kitchen"", ""Elevator"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""TV""]",89,2,1125,100,10,10,10,10,10,9,t
18217601,Joli deux piÃ¨ces typiquement Parisien,27264656,2015-02-05,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84534,2.40666,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Indoor fireplace"", ""Smoke alarm"", ""Cable TV"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",69,5,1125,96,10,10,10,10,10,9,t
19028624,Beautiful Room in private garden,2701893,2012-06-21,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87439,2.38003,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Garden or backyard"", ""Heating"", ""Lockbox"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",80,1,1125,96,10,10,10,10,10,9,t
19374889,Studio cosy et lumineux dans le 11Ã¨me,121985141,2017-03-22,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85092,2.38946,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Keypad"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Breakfast""]",55,2,1125,98,10,9,10,10,10,9,t
19537037,Quiet studio to retire from the buzz of Paris,10288147,2013-11-27,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84621,2.37756,Entire apartment,Entire place,2,1,"[""Elevator"", ""Hangers"", ""Breakfast"", ""Carbon monoxide alarm"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Private entrance"", ""Bed linens"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Free street parking"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you""]",50,3,1125,100,10,10,10,10,10,9,t
20531222,Studio in the centre of marais,146588641,2017-08-18,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.85969,2.35753,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Kitchen"", ""Private entrance"", ""Essentials"", ""Long term stays allowed"", ""Hangers""]",66,1,1125,92,10,9,10,10,10,9,t
20658901,Appartement parisien proche Buttes-Chaumont,8352616,2013-08-23,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88567,2.38101,Entire apartment,Entire place,2,1,"[""Heating"", ""Washer"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Long term stays allowed""]",50,2,1125,100,10,10,10,10,10,9,t
21549115,Appartement charmant Ã  2 min de la Tour Eiffel,28170436,2015-02-22,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.85638,2.30567,Entire apartment,Entire place,2,1,"[""Iron"", ""Luggage dropoff allowed"", ""Oven"", ""Heating"", ""Washer"", ""Bathtub"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Elevator"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""TV"", ""Coffee maker"", ""Microwave""]",80,1,1125,95,10,9,10,10,10,9,t
21711973,Confort et calme au coeur de la Rive Gauche,2542799,2012-06-04,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.8312,2.32921,Entire apartment,Entire place,2,1,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Host greets you"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",96,2,1125,100,10,10,10,10,10,9,t
22313560,Petit studio quartier Martyrs,56329867,2016-01-27,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87675,2.34477,Entire apartment,Entire place,2,1,"[""Kitchen"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Shampoo"", ""Refrigerator"", ""Bed linens"", ""Indoor fireplace"", ""Stove"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Oven"", ""Long term stays allowed"", ""Luggage dropoff allowed""]",80,2,1125,95,10,10,10,10,10,9,t
23458731,Cosy appartment Pigalle,3100094,2012-07-30,"Paris, Ile-de-France, France",,,,f,1,t,t,Elysee,,Paris,48.88243,2.32617,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Elevator"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Host greets you""]",90,2,1125,100,10,10,10,10,10,9,t
24474415,Charmant 2 piÃ¨ces en plein cÅ“ur des Batignolles,2143928,2012-04-15,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88833,2.32348,Entire apartment,Entire place,2,1,"[""Heating"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""TV""]",65,5,1125,100,10,10,10,10,10,9,t
25860407,Cozy flat close to Tour Eiffel,45991127,2015-10-07,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84815,2.28753,Entire apartment,Entire place,2,1,"[""Paid parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""EV charger"", ""Dishwasher"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Indoor fireplace"", ""Wifi"", ""Long term stays allowed"", ""Room-darkening shades""]",85,2,1125,100,10,10,10,10,10,9,t
26134238,Pleasant apartment in Paris 11,2346100,2012-05-11,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.85036,2.39897,Entire apartment,Entire place,2,1,"[""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Luggage dropoff allowed""]",75,1,1125,94,10,9,10,10,10,9,t
28885792,Mini-Loft au coeur du 11Ã¨me arrondissement,13515807,2014-03-25,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.8652,2.38479,Entire apartment,Entire place,2,1,"[""Heating"", ""Washer"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",85,3,1125,93,10,9,10,10,10,9,t
30057600,Central Paris appartment next to Eiffel Tower,9349172,2013-10-10,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84771,2.30985,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""TV""]",120,1,1125,90,10,10,10,10,10,9,t
30854691,Joli 2 piÃ¨ces Ã  10 minutes Ã  pied du sacre coeur!,127348109,2017-04-24,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89434,2.34495,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",70,2,1125,95,10,9,10,10,10,9,t
32562455,Charming duplex - Batignolles,6694541,2013-06-02,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.886,2.32233,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Hangers"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Shampoo"", ""Lockbox"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",98,3,1125,88,10,9,10,10,10,9,t
33873477,Appartement avec cour privee au cÅ“ur de Belleville,4294738,2012-12-01,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87246,2.38087,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed""]",79,2,1125,95,10,10,10,10,10,9,t
36082394,Lovely flat close to Montparnasse gare station,34499790,2015-05-29,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.83284,2.32527,Entire apartment,Entire place,2,1,"[""Kitchen"", ""Iron"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Dishwasher"", ""Coffee maker"", ""Cooking basics"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Shampoo"", ""Refrigerator"", ""Long term stays allowed"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Wifi""]",85,5,1125,90,10,10,10,10,10,9,t
36105036,Joli appartement dans Paris 11Ã¨me,27528379,2015-02-10,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85739,2.38335,Entire apartment,Entire place,2,1,"[""Heating"", ""Washer"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Long term stays allowed""]",65,3,1125,90,10,8,10,10,10,9,t
36152085,"Parisian Duplex ""Heart of the Marais""",35090749,2015-06-05,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.85534,2.36264,Entire apartment,Entire place,2,1,"[""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Indoor fireplace"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Elevator"", ""Essentials"", ""Hangers"", ""Air conditioning"", ""Private entrance"", ""Long term stays allowed"", ""TV"", ""Carbon monoxide alarm""]",145,3,1125,100,10,10,10,10,10,9,t
38533968,"Deux piÃ¨ces 40m2 calme, proche secteur Tour Eiffel",11748888,2014-01-29,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84235,2.28912,Entire apartment,Entire place,2,1,"[""TV"", ""Iron"", ""Hair dryer"", ""Kitchen"", ""Coffee maker"", ""Dishwasher"", ""Cooking basics"", ""Hot water"", ""Heating"", ""Refrigerator"", ""Elevator"", ""Long term stays allowed"", ""Stove"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Oven"", ""Wifi""]",100,1,1125,100,10,10,10,10,10,9,t
557647,"Lovely 1 bedroom Apt, Le Marais",2741838,2012-06-25,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.8571,2.35899,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",85,5,1125,96,10,9,10,10,10,9,f
1829287,TrÃ¨s beau deux piÃ¨ces Paris 11Ã¨me prÃ¨s de Bastille,9553492,2013-10-21,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86038,2.38526,Entire apartment,Entire place,2,1,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Bathtub"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Room-darkening shades"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Elevator""]",93,30,1125,94,10,9,10,10,10,9,f
2108201,Charmant appartement Ã  Belleville,10747999,2013-12-21,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87342,2.38185,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",60,2,1125,94,10,9,10,10,10,9,f
2236227,Duplex close to Arc de Triomphe,11416823,2014-01-18,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87984,2.28645,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",106,3,1125,95,10,10,10,10,10,9,f
2882679,Appt for 2 near Eiffel Twr,14732640,2014-04-25,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84435,2.29339,Entire apartment,Entire place,2,1,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Lockbox"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",47,4,1125,94,10,10,10,10,10,9,f
2909384,appartement centre Sopi Montmartre,13038369,2014-03-11,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.8733,2.33496,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""Cable TV""]",140,4,1125,90,10,9,10,10,10,9,f
3223492,Nice flat in the heart of Paris,16123736,2014-05-29,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87154,2.36281,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",60,3,1125,95,10,9,10,10,10,9,f
3463205,Nice and furnished apartment PARIS,2748509,2012-06-26,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.83067,2.32276,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",59,2,1125,100,10,10,10,10,10,9,f
3538820,Latin Quarter (historic center) - Charming flat,17815149,2014-07-08,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84615,2.35065,Entire apartment,Entire place,2,1,"[""Paid parking off premises"", ""Free street parking"", ""Shampoo"", ""Dishes and silverware"", ""Cooking basics"", ""Heating"", ""Kitchen"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Refrigerator"", ""Microwave"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",67,5,1125,90,10,9,10,10,10,9,f
3574077,Beautiful 30m2 studio in old courtyard - Bastille,13022778,2014-03-11,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.85149,2.37144,Entire apartment,Entire place,2,1,"[""Pocket wifi"", ""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Cleaning before checkout"", ""Carbon monoxide alarm""]",70,4,1125,94,10,9,10,10,10,9,f
4036619,Charming flat (5min walk/Eiffel T.),17213062,2014-06-24,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.85223,2.29266,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",120,3,1125,93,10,10,10,10,10,9,f
4141009,Apartment of a pianist - Opera Garnier area,14324274,2014-04-15,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87436,2.34094,Entire apartment,Entire place,2,1,"[""Pocket wifi"", ""Dishwasher"", ""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Lockbox"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Paid parking off premises"", ""Shampoo"", ""Bed linens"", ""Carbon monoxide alarm""]",71,4,1125,95,10,9,10,10,10,9,f
4668393,Charmant 2 piÃ¨ces quartier latin,24151962,2014-11-25,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.85336,2.34456,Entire apartment,Entire place,2,1,"[""Cooking basics"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dishwasher"", ""Coffee maker"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Refrigerator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",100,3,1125,95,10,10,10,10,10,9,f
4731594,Quiet and cosy apartment in Montorgueil District,16749455,2014-06-13,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86515,2.34892,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",100,2,1125,95,10,10,10,10,10,9,f
4755502,Cosy flat ideal for couples,10691475,2013-12-18,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.87061,2.37365,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed""]",50,1,1125,100,10,10,10,10,10,9,f
5217051,Bright two-rooms appartment near Bastille,26991429,2015-01-31,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84659,2.38415,Entire apartment,Entire place,2,1,"[""Paid parking off premises"", ""Shampoo"", ""Cooking basics"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Hot water"", ""Hangers"", ""Wifi"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",75,7,1125,91,10,9,10,10,10,9,f
5431201,Below the canal's roof,25577223,2015-01-04,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87396,2.36376,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",65,3,1125,96,10,10,10,10,10,9,f
5474711,Charming Apartment Paris Oberkampf,8889790,2013-09-17,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86439,2.37854,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Hangers"", ""Wifi"", ""Long term stays allowed""]",90,3,1125,96,10,10,10,10,10,9,f
6027620,Nice,8294893,2013-08-21,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.83655,2.35018,Entire apartment,Entire place,2,1,"[""Pocket wifi"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Indoor fireplace"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Washer"", ""Cooking basics"", ""Cable TV"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",86,3,1125,94,10,8,10,10,10,9,f
6335075,Montmartre Charming One Bedroom,3560157,2012-09-13,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88631,2.3444,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",65,4,1125,100,10,10,10,10,10,9,f
6390103,Cosy flat in the heart of Paris 11,30824371,2015-04-08,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85809,2.37719,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",65,2,1125,100,10,10,10,10,10,9,f
6421866,Charming flat in the city center,3471729,2012-09-04,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.876,2.34277,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",88,2,1125,92,10,10,10,10,10,9,f
6828903,ARC DE TRIOMPHE/CHAMPS ELYSEES 40m2,17755283,2014-07-07,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87609,2.28915,Entire apartment,Entire place,2,1,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens""]",131,5,1125,94,10,9,10,10,10,9,f
6877487,9min from Montmartre Walk,23283056,2014-11-03,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89214,2.3449,Entire apartment,Entire place,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Cable TV""]",70,2,1125,90,10,10,10,10,10,9,f
6908064,Cosy flat in perfect location,22356214,2014-10-10,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86727,2.35259,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",48,5,1125,93,10,9,10,10,10,9,f
7104803,52 mÂ² apt Paris Centre- Montorgueil,7144086,2013-06-27,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.8682,2.34243,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",89,1,1125,95,10,10,10,10,10,9,f
7141704,"Charming Studio, Ternes/Etoile",8349015,2013-08-23,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87719,2.28742,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",69,2,1125,92,10,9,10,10,10,9,f
7169762,Quiet and cosy flat near Beaubourg,31659813,2015-04-21,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86355,2.35421,Entire apartment,Entire place,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Breakfast"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",70,2,1125,98,10,10,10,10,10,9,f
